Datetime,Thrust_Value
01.06.2019 08:01,4238.623
01.06.2019 08:01,4252.923
01.06.2019 08:01,4260.423
01.06.2019 08:01,4229.223
01.06.2019 08:01,4275.823
01.06.2019 08:01,4278.123
01.06.2019 08:01,4285.723
01.06.2019 08:01,4248.423
01.06.2019 08:01,4198.623
01.06.2019 08:01,4135.223
01.06.2019 08:01,4181.823
01.06.2019 08:01,4191.823
01.06.2019 08:01,4180.023
01.06.2019 08:01,4205.723
01.06.2019 08:01,4132.323
01.06.2019 08:01,4058.123
01.06.2019 08:01,4045.323
01.06.2019 08:01,4046.223
01.06.2019 08:01,4042.523
01.06.2019 08:01,4028.823
01.06.2019 08:01,4001.023
01.06.2019 08:01,3949.423
01.06.2019 08:01,3966.723
01.06.2019 08:01,4011.523
01.06.2019 08:01,3999.923
01.06.2019 08:01,4018.923
01.06.2019 08:01,4005.923
01.06.2019 08:01,4005.523
01.06.2019 08:01,4018.823
01.06.2019 08:01,3996.923
01.06.2019 08:01,3975.823
01.06.2019 08:02,3936.923
01.06.2019 08:02,3930.623
01.06.2019 08:02,3890.223
01.06.2019 08:02,3886.323
01.06.2019 08:02,3832.623
01.06.2019 08:02,3799.523
01.06.2019 08:02,3787.823
01.06.2019 08:02,3760.123
01.06.2019 08:02,3688.923
01.06.2019 08:02,3666.323
01.06.2019 08:02,3652.323
01.06.2019 08:02,3669.023
01.06.2019 08:02,3693.723
01.06.2019 08:02,3687.623
01.06.2019 08:02,3628.823
01.06.2019 08:02,3629.923
01.06.2019 08:02,3619.923
01.06.2019 08:02,3630.223
01.06.2019 08:02,3667.223
01.06.2019 08:02,3663.023
01.06.2019 08:02,3606.523
01.06.2019 08:02,3584.723
01.06.2019 08:02,3575.923
01.06.2019 08:02,3572.723
01.06.2019 08:02,3588.523
01.06.2019 08:02,3568.623
01.06.2019 08:02,3550.723
01.06.2019 08:02,3540.523
01.06.2019 08:02,3544.723
01.06.2019 08:02,3556.323
01.06.2019 08:02,3573.423
01.06.2019 08:02,3584.423
01.06.2019 08:02,3552.923
01.06.2019 08:02,3574.723
01.06.2019 08:02,3589.123
01.06.2019 08:02,3617.423
01.06.2019 08:02,3668.323
01.06.2019 08:02,3712.823
01.06.2019 08:02,3711.323
01.06.2019 08:02,3716.423
01.06.2019 08:02,3712.123
01.06.2019 08:02,3676.823
01.06.2019 08:02,3661.023
01.06.2019 08:02,3595.923
01.06.2019 08:02,3504.323
01.06.2019 08:02,3491.823
01.06.2019 08:02,3488.423
01.06.2019 08:02,3452.823
01.06.2019 08:02,3446.423
01.06.2019 08:02,3433.723
01.06.2019 08:02,3419.823
01.06.2019 08:02,3456.523
01.06.2019 08:02,3463.323
01.06.2019 08:02,3500.423
01.06.2019 08:02,3600.323
01.06.2019 08:02,3724.323
01.06.2019 08:02,3782.723
01.06.2019 08:02,3843.123
01.06.2019 08:02,3870.023
01.06.2019 08:02,3790.423
01.06.2019 08:03,3739.123
01.06.2019 08:03,3645.923
01.06.2019 08:03,3524.923
01.06.2019 08:03,3409.623
01.06.2019 08:03,3322.023
01.06.2019 08:03,3232.123
01.06.2019 08:03,3235.623
01.06.2019 08:03,3247.423
01.06.2019 08:03,3235.223
01.06.2019 08:03,3261.623
01.06.2019 08:03,3308.423
01.06.2019 08:03,3348.823
01.06.2019 08:03,3408.323
01.06.2019 08:03,3472.923
01.06.2019 08:03,3490.623
01.06.2019 08:03,3545.923
01.06.2019 08:03,3597.023
01.06.2019 08:03,3629.623
01.06.2019 08:03,3693.723
01.06.2019 08:03,3672.823
01.06.2019 08:03,3613.323
01.06.2019 08:03,3573.123
01.06.2019 08:03,3498.423
01.06.2019 08:03,3469.123
01.06.2019 08:03,3477.823
01.06.2019 08:03,3472.023
01.06.2019 08:03,3407.823
01.06.2019 08:03,3394.023
01.06.2019 08:03,3293.023
01.06.2019 08:03,3204.623
01.06.2019 08:03,3214.823
01.06.2019 08:03,3262.623
01.06.2019 08:03,3323.823
01.06.2019 08:03,3427.923
01.06.2019 08:03,3530.823
01.06.2019 08:03,3538.823
01.06.2019 08:03,3566.623
01.06.2019 08:03,3610.623
01.06.2019 08:03,3592.423
01.06.2019 08:03,3609.523
01.06.2019 08:03,3604.923
01.06.2019 08:03,3511.223
01.06.2019 08:03,3446.323
01.06.2019 08:03,3359.823
01.06.2019 08:03,3310.723
01.06.2019 08:03,3319.123
01.06.2019 08:03,3357.723
01.06.2019 08:03,3357.423
01.06.2019 08:03,3409.823
01.06.2019 08:03,3397.623
01.06.2019 08:03,3379.623
01.06.2019 08:03,3389.223
01.06.2019 08:03,3353.423
01.06.2019 08:03,3270.723
01.06.2019 08:03,3221.023
01.06.2019 08:03,3165.923
01.06.2019 08:03,3161.923
01.06.2019 08:03,3185.423
01.06.2019 08:03,3205.623
01.06.2019 08:03,3187.823
01.06.2019 08:04,3196.623
01.06.2019 08:04,3218.523
01.06.2019 08:04,3249.123
01.06.2019 08:04,3320.423
01.06.2019 08:04,3376.323
01.06.2019 08:04,3422.423
01.06.2019 08:04,3488.223
01.06.2019 08:04,3523.223
01.06.2019 08:04,3495.323
01.06.2019 08:04,3506.523
01.06.2019 08:04,3503.623
01.06.2019 08:04,3469.823
01.06.2019 08:04,3469.123
01.06.2019 08:04,3368.123
01.06.2019 08:04,3216.923
01.06.2019 08:04,3136.223
01.06.2019 08:04,3106.223
01.06.2019 08:04,3118.023
01.06.2019 08:04,3181.423
01.06.2019 08:04,3228.423
01.06.2019 08:04,3205.323
01.06.2019 08:04,3244.423
01.06.2019 08:04,3266.923
01.06.2019 08:04,3256.123
01.06.2019 08:04,3278.023
01.06.2019 08:04,3300.023
01.06.2019 08:04,3290.623
01.06.2019 08:04,3294.523
01.06.2019 08:04,3225.523
01.06.2019 08:04,3122.023
01.06.2019 08:04,3085.823
01.06.2019 08:04,3063.323
01.06.2019 08:04,3045.523
01.06.2019 08:04,3073.323
01.06.2019 08:04,3083.623
01.06.2019 08:04,3067.223
01.06.2019 08:04,3082.423
01.06.2019 08:04,3082.223
01.06.2019 08:04,3108.023
01.06.2019 08:04,3190.023
01.06.2019 08:04,3283.623
01.06.2019 08:04,3300.723
01.06.2019 08:04,3345.623
01.06.2019 08:04,3377.923
01.06.2019 08:04,3348.723
01.06.2019 08:04,3382.123
01.06.2019 08:04,3403.123
01.06.2019 08:04,3385.023
01.06.2019 08:04,3382.123
01.06.2019 08:04,3336.523
01.06.2019 08:04,3228.023
01.06.2019 08:04,3200.123
01.06.2019 08:04,3208.523
01.06.2019 08:04,3183.723
01.06.2019 08:04,3186.423
01.06.2019 08:04,3168.623
01.06.2019 08:04,3146.423
01.06.2019 08:04,3147.623
01.06.2019 08:04,3152.423
01.06.2019 08:04,3146.923
01.06.2019 08:04,3183.923
01.06.2019 08:05,3232.423
01.06.2019 08:05,3246.623
01.06.2019 08:05,3292.123
01.06.2019 08:05,3332.723
01.06.2019 08:05,3333.423
01.06.2019 08:05,3344.023
01.06.2019 08:05,3331.623
01.06.2019 08:05,3306.823
01.06.2019 08:05,3335.523
01.06.2019 08:05,3343.423
01.06.2019 08:05,3317.123
01.06.2019 08:05,3328.023
01.06.2019 08:05,3284.223
01.06.2019 08:05,3257.323
01.06.2019 08:05,3236.123
01.06.2019 08:05,3239.923
01.06.2019 08:05,3250.623
01.06.2019 08:05,3235.423
01.06.2019 08:05,3244.223
01.06.2019 08:05,3250.623
01.06.2019 08:05,3314.423
01.06.2019 08:05,3351.423
01.06.2019 08:05,3325.423
01.06.2019 08:05,3296.223
01.06.2019 08:05,3220.823
01.06.2019 08:05,3149.723
01.06.2019 08:05,3164.123
01.06.2019 08:05,3185.223
01.06.2019 08:05,3201.823
01.06.2019 08:05,3235.323
01.06.2019 08:05,3242.223
01.06.2019 08:05,3223.423
01.06.2019 08:05,3252.823
01.06.2019 08:05,3244.223
01.06.2019 08:05,3195.823
01.06.2019 08:05,3172.323
01.06.2019 08:05,3161.223
01.06.2019 08:05,3177.223
01.06.2019 08:05,3191.523
01.06.2019 08:05,3201.023
01.06.2019 08:05,3199.123
01.06.2019 08:05,3247.223
01.06.2019 08:05,3303.823
01.06.2019 08:05,3326.223
01.06.2019 08:05,3325.823
01.06.2019 08:05,3262.523
01.06.2019 08:05,3125.923
01.06.2019 08:05,3067.123
01.06.2019 08:05,3002.923
01.06.2019 08:05,3026.923
01.06.2019 08:05,3118.423
01.06.2019 08:05,3204.623
01.06.2019 08:05,3183.623
01.06.2019 08:05,3186.823
01.06.2019 08:05,3214.223
01.06.2019 08:05,3195.323
01.06.2019 08:05,3236.223
01.06.2019 08:05,3234.823
01.06.2019 08:05,3221.323
01.06.2019 08:05,3248.123
01.06.2019 08:06,3290.223
01.06.2019 08:06,3264.723
01.06.2019 08:06,3268.123
01.06.2019 08:06,3216.823
01.06.2019 08:06,3120.823
01.06.2019 08:06,3055.423
01.06.2019 08:06,3015.123
01.06.2019 08:06,3007.523
01.06.2019 08:06,3043.523
01.06.2019 08:06,3030.223
01.06.2019 08:06,3017.523
01.06.2019 08:06,3058.923
01.06.2019 08:06,3091.523
01.06.2019 08:06,3113.723
01.06.2019 08:06,3109.223
01.06.2019 08:06,3107.623
01.06.2019 08:06,3120.723
01.06.2019 08:06,3144.923
01.06.2019 08:06,3161.323
01.06.2019 08:06,3138.223
01.06.2019 08:06,3154.823
01.06.2019 08:06,3117.523
01.06.2019 08:06,3090.423
01.06.2019 08:06,3126.123
01.06.2019 08:06,3104.023
01.06.2019 08:06,3085.123
01.06.2019 08:06,3094.423
01.06.2019 08:06,3088.423
01.06.2019 08:06,3079.123
01.06.2019 08:06,3089.623
01.06.2019 08:06,3118.023
01.06.2019 08:06,3156.023
01.06.2019 08:06,3170.623
01.06.2019 08:06,3132.723
01.06.2019 08:06,3095.423
01.06.2019 08:06,3084.323
01.06.2019 08:06,3109.923
01.06.2019 08:06,3128.523
01.06.2019 08:06,3165.423
01.06.2019 08:06,3155.923
01.06.2019 08:06,3151.023
01.06.2019 08:06,3195.223
01.06.2019 08:06,3221.023
01.06.2019 08:06,3196.323
01.06.2019 08:06,3181.123
01.06.2019 08:06,3158.123
01.06.2019 08:06,3116.523
01.06.2019 08:06,3117.023
01.06.2019 08:06,3097.223
01.06.2019 08:06,3075.023
01.06.2019 08:06,3133.923
01.06.2019 08:06,3112.523
01.06.2019 08:06,3069.823
01.06.2019 08:06,3064.523
01.06.2019 08:06,3040.223
01.06.2019 08:06,3048.323
01.06.2019 08:06,3079.723
01.06.2019 08:06,3090.723
01.06.2019 08:06,3086.423
01.06.2019 08:06,3100.623
01.06.2019 08:07,3117.823
01.06.2019 08:07,3112.023
01.06.2019 08:07,3127.023
01.06.2019 08:07,3148.023
01.06.2019 08:07,3127.823
01.06.2019 08:07,3164.823
01.06.2019 08:07,3191.723
01.06.2019 08:07,3150.823
01.06.2019 08:07,3163.623
01.06.2019 08:07,3135.223
01.06.2019 08:07,3130.923
01.06.2019 08:07,3180.423
01.06.2019 08:07,3226.323
01.06.2019 08:07,3153.723
01.06.2019 08:07,3116.123
01.06.2019 08:07,3073.223
01.06.2019 08:07,3033.723
01.06.2019 08:07,3077.923
01.06.2019 08:07,3118.323
01.06.2019 08:07,3080.823
01.06.2019 08:07,3090.823
01.06.2019 08:07,3094.523
01.06.2019 08:07,3076.623
01.06.2019 08:07,3100.423
01.06.2019 08:07,3079.623
01.06.2019 08:07,3071.423
01.06.2019 08:07,3096.723
01.06.2019 08:07,3113.123
01.06.2019 08:07,3084.623
01.06.2019 08:07,3085.723
01.06.2019 08:07,3048.723
01.06.2019 08:07,2965.723
01.06.2019 08:07,2963.623
01.06.2019 08:07,2933.923
01.06.2019 08:07,2954.823
01.06.2019 08:07,3022.523
01.06.2019 08:07,3058.323
01.06.2019 08:07,3058.723
01.06.2019 08:07,3069.523
01.06.2019 08:07,3063.723
01.06.2019 08:07,3062.823
01.06.2019 08:07,3077.023
01.06.2019 08:07,3097.323
01.06.2019 08:07,3046.023
01.06.2019 08:07,3053.023
01.06.2019 08:07,3040.623
01.06.2019 08:07,3000.823
01.06.2019 08:07,3017.323
01.06.2019 08:07,3037.423
01.06.2019 08:07,2996.923
01.06.2019 08:07,2993.323
01.06.2019 08:07,3015.323
01.06.2019 08:07,3001.023
01.06.2019 08:07,3046.523
01.06.2019 08:07,3075.823
01.06.2019 08:07,3082.723
01.06.2019 08:07,3124.223
01.06.2019 08:07,3145.323
01.06.2019 08:07,3124.423
01.06.2019 08:07,3121.523
01.06.2019 08:08,3110.023
01.06.2019 08:08,3080.223
01.06.2019 08:08,3079.823
01.06.2019 08:08,3090.523
01.06.2019 08:08,3068.823
01.06.2019 08:08,3076.923
01.06.2019 08:08,3064.023
01.06.2019 08:08,3040.723
01.06.2019 08:08,3066.623
01.06.2019 08:08,3063.123
01.06.2019 08:08,3073.023
01.06.2019 08:08,3133.023
01.06.2019 08:08,3115.923
01.06.2019 08:08,3065.523
01.06.2019 08:08,3092.523
01.06.2019 08:08,3073.023
01.06.2019 08:08,3068.423
01.06.2019 08:08,3087.823
01.06.2019 08:08,3086.323
01.06.2019 08:08,3063.223
01.06.2019 08:08,3069.523
01.06.2019 08:08,3063.223
01.06.2019 08:08,3060.023
01.06.2019 08:08,3098.623
01.06.2019 08:08,3070.123
01.06.2019 08:08,3061.323
01.06.2019 08:08,3058.823
01.06.2019 08:08,3062.423
01.06.2019 08:08,3058.523
01.06.2019 08:08,3063.223
01.06.2019 08:08,3076.223
01.06.2019 08:08,3040.923
01.06.2019 08:08,3057.723
01.06.2019 08:08,3071.023
01.06.2019 08:08,3082.523
01.06.2019 08:08,3083.123
01.06.2019 08:08,3058.023
01.06.2019 08:08,3001.823
01.06.2019 08:08,2987.423
01.06.2019 08:08,2983.023
01.06.2019 08:08,2996.123
01.06.2019 08:08,3046.523
01.06.2019 08:08,3057.923
01.06.2019 08:08,3034.123
01.06.2019 08:08,3048.323
01.06.2019 08:08,3075.623
01.06.2019 08:08,3074.523
01.06.2019 08:08,3116.323
01.06.2019 08:08,3130.623
01.06.2019 08:08,3088.823
01.06.2019 08:08,3081.023
01.06.2019 08:08,3050.523
01.06.2019 08:08,3029.623
01.06.2019 08:08,3066.723
01.06.2019 08:08,3083.423
01.06.2019 08:08,3066.223
01.06.2019 08:08,3048.523
01.06.2019 08:08,2980.223
01.06.2019 08:08,2876.323
01.06.2019 08:08,2858.623
01.06.2019 08:08,2882.723
01.06.2019 08:09,2891.923
01.06.2019 08:09,2927.223
01.06.2019 08:09,2929.223
01.06.2019 08:09,2868.823
01.06.2019 08:09,2858.523
01.06.2019 08:09,2876.823
01.06.2019 08:09,2897.223
01.06.2019 08:09,2955.123
01.06.2019 08:09,2978.223
01.06.2019 08:09,2974.723
01.06.2019 08:09,3012.423
01.06.2019 08:09,3004.523
01.06.2019 08:09,3001.423
01.06.2019 08:09,3011.723
01.06.2019 08:09,3028.023
01.06.2019 08:09,3056.423
01.06.2019 08:09,3077.423
01.06.2019 08:09,3078.123
01.06.2019 08:09,3042.023
01.06.2019 08:09,3013.723
01.06.2019 08:09,2951.523
01.06.2019 08:09,2878.523
01.06.2019 08:09,2892.823
01.06.2019 08:09,2928.023
01.06.2019 08:09,2941.023
01.06.2019 08:09,2988.123
01.06.2019 08:09,2970.223
01.06.2019 08:09,2953.223
01.06.2019 08:09,2983.623
01.06.2019 08:09,3001.123
01.06.2019 08:09,2991.423
01.06.2019 08:09,3013.823
01.06.2019 08:09,2998.323
01.06.2019 08:09,2947.523
01.06.2019 08:09,2902.423
01.06.2019 08:09,2884.723
01.06.2019 08:09,2855.823
01.06.2019 08:09,2893.223
01.06.2019 08:09,2922.123
01.06.2019 08:09,2912.223
01.06.2019 08:09,2939.923
01.06.2019 08:09,2954.823
01.06.2019 08:09,2936.723
01.06.2019 08:09,2935.323
01.06.2019 08:09,2921.723
01.06.2019 08:09,2883.023
01.06.2019 08:09,2916.623
01.06.2019 08:09,2915.623
01.06.2019 08:09,2921.023
01.06.2019 08:09,2954.923
01.06.2019 08:09,2975.523
01.06.2019 08:09,2964.323
01.06.2019 08:09,2985.923
01.06.2019 08:09,2986.223
01.06.2019 08:09,2967.123
01.06.2019 08:09,2990.623
01.06.2019 08:09,3025.223
01.06.2019 08:09,3008.323
01.06.2019 08:09,3022.723
01.06.2019 08:09,3037.923
01.06.2019 08:10,3015.023
01.06.2019 08:10,3025.623
01.06.2019 08:10,3023.223
01.06.2019 08:10,2955.623
01.06.2019 08:10,2934.523
01.06.2019 08:10,2927.223
01.06.2019 08:10,2941.523
01.06.2019 08:10,2962.623
01.06.2019 08:10,2967.523
01.06.2019 08:10,2951.023
01.06.2019 08:10,2989.023
01.06.2019 08:10,2976.123
01.06.2019 08:10,2958.623
01.06.2019 08:10,2980.523
01.06.2019 08:10,2960.323
01.06.2019 08:10,2939.523
01.06.2019 08:10,2958.323
01.06.2019 08:10,2979.823
01.06.2019 08:10,2962.323
01.06.2019 08:10,2972.323
01.06.2019 08:10,2981.623
01.06.2019 08:10,2979.223
01.06.2019 08:10,2980.523
01.06.2019 08:10,2978.423
01.06.2019 08:10,2948.723
01.06.2019 08:10,2957.023
01.06.2019 08:10,2957.623
01.06.2019 08:10,2944.523
01.06.2019 08:10,2972.523
01.06.2019 08:10,2979.823
01.06.2019 08:10,2949.823
01.06.2019 08:10,2951.323
01.06.2019 08:10,2947.223
01.06.2019 08:10,2934.223
01.06.2019 08:10,2958.823
01.06.2019 08:10,2963.923
01.06.2019 08:10,2942.923
01.06.2019 08:10,2953.923
01.06.2019 08:10,2953.723
01.06.2019 08:10,2935.923
01.06.2019 08:10,2958.623
01.06.2019 08:10,2964.723
01.06.2019 08:10,2946.623
01.06.2019 08:10,2959.423
01.06.2019 08:10,2950.723
01.06.2019 08:10,2927.723
01.06.2019 08:10,2925.623
01.06.2019 08:10,2926.523
01.06.2019 08:10,2916.923
01.06.2019 08:10,2928.323
01.06.2019 08:10,2929.323
01.06.2019 08:10,2899.223
01.06.2019 08:10,2905.823
01.06.2019 08:10,2913.423
01.06.2019 08:10,2901.423
01.06.2019 08:10,2927.623
01.06.2019 08:10,2937.823
01.06.2019 08:10,2905.623
01.06.2019 08:10,2901.323
01.06.2019 08:10,2879.623
01.06.2019 08:11,2860.223
01.06.2019 08:11,2905.823
01.06.2019 08:11,2963.723
01.06.2019 08:11,3002.623
01.06.2019 08:11,3017.723
01.06.2019 08:11,3012.223
01.06.2019 08:11,2968.123
01.06.2019 08:11,2934.523
01.06.2019 08:11,2906.323
01.06.2019 08:11,2896.223
01.06.2019 08:11,2915.023
01.06.2019 08:11,2923.823
01.06.2019 08:11,2872.823
01.06.2019 08:11,2893.223
01.06.2019 08:11,2888.523
01.06.2019 08:11,2914.323
01.06.2019 08:11,2959.323
01.06.2019 08:11,2985.823
01.06.2019 08:11,2964.623
01.06.2019 08:11,2933.323
01.06.2019 08:11,2896.623
01.06.2019 08:11,2815.323
01.06.2019 08:11,2852.423
01.06.2019 08:11,2884.823
01.06.2019 08:11,2917.223
01.06.2019 08:11,2931.223
01.06.2019 08:11,2925.423
01.06.2019 08:11,2925.423
01.06.2019 08:11,2921.723
01.06.2019 08:11,2925.523
01.06.2019 08:11,2910.223
01.06.2019 08:11,2926.223
01.06.2019 08:11,2909.523
01.06.2019 08:11,2908.823
01.06.2019 08:11,2925.323
01.06.2019 08:11,2908.023
01.06.2019 08:11,2886.123
01.06.2019 08:11,2915.023
01.06.2019 08:11,2914.323
01.06.2019 08:11,2892.023
01.06.2019 08:11,2929.923
01.06.2019 08:11,2944.323
01.06.2019 08:11,2939.323
01.06.2019 08:11,2960.023
01.06.2019 08:11,2934.423
01.06.2019 08:11,2889.723
01.06.2019 08:11,2863.323
01.06.2019 08:11,2876.123
01.06.2019 08:11,2891.123
01.06.2019 08:11,2926.723
01.06.2019 08:11,2947.923
01.06.2019 08:11,2944.723
01.06.2019 08:11,2967.223
01.06.2019 08:11,2960.223
01.06.2019 08:11,2952.223
01.06.2019 08:11,2940.623
01.06.2019 08:11,2915.923
01.06.2019 08:11,2894.723
01.06.2019 08:11,2920.423
01.06.2019 08:11,2954.523
01.06.2019 08:11,2933.023
01.06.2019 08:12,2944.923
01.06.2019 08:12,2955.623
01.06.2019 08:12,2916.023
01.06.2019 08:12,2910.823
01.06.2019 08:12,2906.723
01.06.2019 08:12,2873.323
01.06.2019 08:12,2884.323
01.06.2019 08:12,2899.723
01.06.2019 08:12,2909.323
01.06.2019 08:12,2949.223
01.06.2019 08:12,2993.423
01.06.2019 08:12,2999.623
01.06.2019 08:12,3006.223
01.06.2019 08:12,2969.523
01.06.2019 08:12,2852.223
01.06.2019 08:12,2802.723
01.06.2019 08:12,2802.623
01.06.2019 08:12,2813.023
01.06.2019 08:12,2847.023
01.06.2019 08:12,2871.323
01.06.2019 08:12,2876.623
01.06.2019 08:12,2916.523
01.06.2019 08:12,2937.823
01.06.2019 08:12,2931.623
01.06.2019 08:12,2963.423
01.06.2019 08:12,2980.723
01.06.2019 08:12,2971.323
01.06.2019 08:12,2989.623
01.06.2019 08:12,2914.923
01.06.2019 08:12,2812.123
01.06.2019 08:12,2776.723
01.06.2019 08:12,2785.123
01.06.2019 08:12,2800.823
01.06.2019 08:12,2839.223
01.06.2019 08:12,2863.023
01.06.2019 08:12,2876.623
01.06.2019 08:12,2923.123
01.06.2019 08:12,2927.023
01.06.2019 08:12,2927.423
01.06.2019 08:12,2965.223
01.06.2019 08:12,2988.223
01.06.2019 08:12,2957.223
01.06.2019 08:12,2923.123
01.06.2019 08:12,2862.223
01.06.2019 08:12,2797.023
01.06.2019 08:12,2813.823
01.06.2019 08:12,2850.023
01.06.2019 08:12,2867.723
01.06.2019 08:12,2862.523
01.06.2019 08:12,2865.323
01.06.2019 08:12,2888.223
01.06.2019 08:12,2904.423
01.06.2019 08:12,2956.023
01.06.2019 08:12,2988.623
01.06.2019 08:12,3034.523
01.06.2019 08:12,3029.823
01.06.2019 08:12,3002.523
01.06.2019 08:12,3005.023
01.06.2019 08:12,3009.823
01.06.2019 08:12,2990.623
01.06.2019 08:13,3006.923
01.06.2019 08:13,3016.923
01.06.2019 08:13,2982.723
01.06.2019 08:13,2955.623
01.06.2019 08:13,2896.123
01.06.2019 08:13,2805.523
01.06.2019 08:13,2804.623
01.06.2019 08:13,2834.623
01.06.2019 08:13,2856.023
01.06.2019 08:13,2894.823
01.06.2019 08:13,2905.523
01.06.2019 08:13,2905.723
01.06.2019 08:13,2904.723
01.06.2019 08:13,2946.923
01.06.2019 08:13,2985.523
01.06.2019 08:13,3046.923
01.06.2019 08:13,3088.023
01.06.2019 08:13,3079.223
01.06.2019 08:13,3069.423
01.06.2019 08:13,3023.523
01.06.2019 08:13,2951.323
01.06.2019 08:13,2928.423
01.06.2019 08:13,2917.523
01.06.2019 08:13,2904.923
01.06.2019 08:13,2915.523
01.06.2019 08:13,2921.223
01.06.2019 08:13,2869.323
01.06.2019 08:13,2863.623
01.06.2019 08:13,2883.623
01.06.2019 08:13,2880.823
01.06.2019 08:13,2926.623
01.06.2019 08:13,2954.523
01.06.2019 08:13,2890.923
01.06.2019 08:13,2875.823
01.06.2019 08:13,2875.023
01.06.2019 08:13,2858.223
01.06.2019 08:13,2899.523
01.06.2019 08:13,2937.723
01.06.2019 08:13,2936.923
01.06.2019 08:13,2921.723
01.06.2019 08:13,2919.123
01.06.2019 08:13,2902.223
01.06.2019 08:13,2915.423
01.06.2019 08:13,2954.023
01.06.2019 08:13,2929.723
01.06.2019 08:13,2953.323
01.06.2019 08:13,2971.123
01.06.2019 08:13,2946.323
01.06.2019 08:13,2961.123
01.06.2019 08:13,2983.123
01.06.2019 08:13,2938.123
01.06.2019 08:13,2911.423
01.06.2019 08:13,2873.323
01.06.2019 08:13,2747.123
01.06.2019 08:13,2692.023
01.06.2019 08:13,2698.723
01.06.2019 08:13,2706.923
01.06.2019 08:13,2796.623
01.06.2019 08:13,2879.923
01.06.2019 08:13,2912.323
01.06.2019 08:14,2955.723
01.06.2019 08:14,2966.223
01.06.2019 08:14,2962.423
01.06.2019 08:14,2951.923
01.06.2019 08:14,2951.223
01.06.2019 08:14,2920.423
01.06.2019 08:14,2935.323
01.06.2019 08:14,2901.323
01.06.2019 08:14,2852.523
01.06.2019 08:14,2852.823
01.06.2019 08:14,2868.123
01.06.2019 08:14,2835.423
01.06.2019 08:14,2863.623
01.06.2019 08:14,2874.623
01.06.2019 08:14,2868.823
01.06.2019 08:14,2859.323
01.06.2019 08:14,2865.323
01.06.2019 08:14,2873.123
01.06.2019 08:14,2861.323
01.06.2019 08:14,2878.723
01.06.2019 08:14,2861.423
01.06.2019 08:14,2890.223
01.06.2019 08:14,2890.223
01.06.2019 08:14,2858.523
01.06.2019 08:14,2879.023
01.06.2019 08:14,2887.023
01.06.2019 08:14,2892.623
01.06.2019 08:14,2884.123
01.06.2019 08:14,2888.323
01.06.2019 08:14,2865.923
